Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,Wind Speed
2026-02-11 15:00:00,2026-02-11 08:00:00+00:00,Cau Giay,VN,Asia/Bangkok,169,584.0,16.8,58.0,21.3,21.1,35.9,100,0.0,1017.5,77,19.5,9.8
2026-02-11 16:00:00,2026-02-11 09:00:00+00:00,Cau Giay,VN,Asia/Bangkok,168,775.0,20.2,58.0,21.7,21.5,36.5,100,0.0,1017.1,78,19.4,8.3
2026-02-11 17:00:00,2026-02-11 10:00:00+00:00,Cau Giay,VN,Asia/Bangkok,167,1461.0,31.1,46.0,24.4,24.2,40.7,100,0.0,1017.0,80,19.0,5.4
2026-02-11 18:00:00,2026-02-11 11:00:00+00:00,Cau Giay,VN,Asia/Bangkok,167,2396.0,46.1,27.0,34.5,34.1,47.0,100,0.0,1017.1,82,18.5,3.9
2026-02-11 19:00:00,2026-02-11 12:00:00+00:00,Cau Giay,VN,Asia/Bangkok,166,3069.0,42.7,14.0,35.0,35.0,41.6,100,0.0,1017.2,85,18.4,5.0
2026-02-11 20:00:00,2026-02-11 13:00:00+00:00,Cau Giay,VN,Asia/Bangkok,164,3310.0,43.1,12.0,39.3,39.3,42.6,100,0.0,1017.5,88,18.0,3.2
2026-02-11 21:00:00,2026-02-11 14:00:00+00:00,Cau Giay,VN,Asia/Bangkok,163,3288.0,43.7,10.0,38.8,38.6,43.9,91,0.0,1017.8,87,18.0,3.9
2026-02-11 22:00:00,2026-02-11 15:00:00+00:00,Cau Giay,VN,Asia/Bangkok,161,3003.0,44.0,8.0,39.1,39.0,44.4,100,0.0,1017.9,88,17.8,4.1
2026-02-11 23:00:00,2026-02-11 16:00:00+00:00,Cau Giay,VN,Asia/Bangkok,159,2279.0,43.7,7.0,39.7,39.5,43.4,100,0.0,1018.1,86,17.9,4.1
2026-02-12 00:00:00,2026-02-11 17:00:00+00:00,Cau Giay,VN,Asia/Bangkok,157,1291.0,43.2,6.0,42.8,42.7,41.7,100,0.0,1017.8,86,17.8,4.4
2026-02-12 01:00:00,2026-02-11 18:00:00+00:00,Cau Giay,VN,Asia/Bangkok,155,566.0,42.6,5.0,42.5,42.4,40.6,100,0.0,1017.7,89,17.1,3.8
2026-02-12 02:00:00,2026-02-11 19:00:00+00:00,Cau Giay,VN,Asia/Bangkok,153,352.0,42.1,5.0,42.7,42.5,40.9,100,0.0,1017.1,90,17.2,2.3
2026-02-12 03:00:00,2026-02-11 20:00:00+00:00,Cau Giay,VN,Asia/Bangkok,151,402.0,41.5,5.0,43.5,43.3,41.9,100,0.0,1016.5,90,17.1,2.5
2026-02-12 04:00:00,2026-02-11 21:00:00+00:00,Cau Giay,VN,Asia/Bangkok,145,494.0,41.0,5.0,46.1,45.8,42.7,100,0.0,1016.3,91,17.2,4.0
2026-02-12 05:00:00,2026-02-11 22:00:00+00:00,Cau Giay,VN,Asia/Bangkok,136,586.0,40.6,3.0,47.3,46.9,42.7,100,0.0,1016.3,93,17.3,1.9
2026-02-12 06:00:00,2026-02-11 23:00:00+00:00,Cau Giay,VN,Asia/Bangkok,127,721.0,40.2,2.0,48.3,48.0,42.5,100,0.1,1016.9,93,17.3,0.4
2026-02-12 07:00:00,2026-02-12 00:00:00+00:00,Cau Giay,VN,Asia/Bangkok,120,810.0,40.4,2.0,48.2,48.0,42.9,100,0.2,1017.8,94,17.5,5.0
2026-02-12 08:00:00,2026-02-12 01:00:00+00:00,Cau Giay,VN,Asia/Bangkok,114,812.0,40.7,6.0,47.8,47.6,46.3,100,0.1,1018.4,91,17.9,5.4
2026-02-12 09:00:00,2026-02-12 02:00:00+00:00,Cau Giay,VN,Asia/Bangkok,109,768.0,41.0,11.0,49.2,49.0,50.9,100,0.0,1018.8,88,18.5,5.9
2026-02-12 10:00:00,2026-02-12 03:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,713.0,40.5,19.0,50.6,50.3,53.1,100,0.0,1019.2,85,19.2,10.7
2026-02-12 11:00:00,2026-02-12 04:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,648.0,38.4,32.0,51.2,50.6,50.6,100,0.0,1018.2,83,20.3,9.7
2026-02-12 12:00:00,2026-02-12 05:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,573.0,35.6,48.0,52.5,51.7,45.7,100,0.0,1017.1,83,20.8,8.9
2026-02-12 13:00:00,2026-02-12 06:00:00+00:00,Cau Giay,VN,Asia/Bangkok,110,516.0,33.2,60.0,52.5,51.5,41.9,99,0.0,1015.9,78,22.0,10.6
2026-02-12 14:00:00,2026-02-12 07:00:00+00:00,Cau Giay,VN,Asia/Bangkok,113,486.0,30.9,67.0,50.5,49.5,40.5,84,0.0,1014.9,74,23.0,10.7
2026-02-12 15:00:00,2026-02-12 08:00:00+00:00,Cau Giay,VN,Asia/Bangkok,116,475.0,29.1,69.0,43.0,41.9,40.3,100,0.0,1013.9,73,23.3,12.0
2026-02-12 16:00:00,2026-02-12 09:00:00+00:00,Cau Giay,VN,Asia/Bangkok,118,489.0,30.4,67.0,51.6,50.3,40.9,58,0.0,1013.4,74,23.3,12.1
2026-02-12 17:00:00,2026-02-12 10:00:00+00:00,Cau Giay,VN,Asia/Bangkok,121,549.0,38.1,56.0,63.1,61.7,43.2,97,0.0,1013.4,79,22.6,9.3
2026-02-12 18:00:00,2026-02-12 11:00:00+00:00,Cau Giay,VN,Asia/Bangkok,125,634.0,48.9,39.0,71.2,69.8,46.4,100,0.0,1013.8,83,21.6,9.9
2026-02-12 19:00:00,2026-02-12 12:00:00+00:00,Cau Giay,VN,Asia/Bangkok,128,691.0,56.7,23.0,68.7,67.3,44.4,36,0.0,1014.1,86,20.8,12.5
2026-02-12 20:00:00,2026-02-12 13:00:00+00:00,Cau Giay,VN,Asia/Bangkok,132,692.0,55.8,23.0,71.7,70.3,44.2,15,0.0,1014.7,90,20.0,12.5
2026-02-12 21:00:00,2026-02-12 14:00:00+00:00,Cau Giay,VN,Asia/Bangkok,135,665.0,54.4,23.0,69.8,68.5,43.7,9,0.0,1015.1,94,19.1,10.4
2026-02-12 22:00:00,2026-02-12 15:00:00+00:00,Cau Giay,VN,Asia/Bangkok,138,634.0,51.9,24.0,66.4,65.0,42.4,7,0.0,1015.1,96,18.8,9.6
2026-02-12 23:00:00,2026-02-12 16:00:00+00:00,Cau Giay,VN,Asia/Bangkok,141,604.0,47.9,27.0,61.2,59.8,39.6,83,0.0,1015.0,97,18.5,9.9
2026-02-13 00:00:00,2026-02-12 17:00:00+00:00,Cau Giay,VN,Asia/Bangkok,143,571.0,42.8,30.0,55.2,53.9,36.1,100,0.0,1014.4,98,18.5,8.7
2026-02-13 01:00:00,2026-02-12 18:00:00+00:00,Cau Giay,VN,Asia/Bangkok,144,542.0,38.0,33.0,51.3,50.3,32.8,100,0.0,1013.9,98,19.0,8.4
2026-02-13 02:00:00,2026-02-12 19:00:00+00:00,Cau Giay,VN,Asia/Bangkok,145,513.0,33.3,35.0,51.3,50.2,30.1,100,0.0,1013.6,98,19.2,10.5
2026-02-13 03:00:00,2026-02-12 20:00:00+00:00,Cau Giay,VN,Asia/Bangkok,146,488.0,28.9,37.0,52.3,51.1,27.7,100,0.0,1013.2,97,19.6,9.6
2026-02-13 04:00:00,2026-02-12 21:00:00+00:00,Cau Giay,VN,Asia/Bangkok,147,491.0,26.3,37.0,52.4,51.2,26.3,100,0.2,1013.4,98,19.5,6.8
2026-02-13 05:00:00,2026-02-12 22:00:00+00:00,Cau Giay,VN,Asia/Bangkok,147,555.0,27.0,35.0,52.4,51.1,26.3,100,0.5,1013.5,98,19.5,6.5
2026-02-13 06:00:00,2026-02-12 23:00:00+00:00,Cau Giay,VN,Asia/Bangkok,148,647.0,29.5,31.0,52.6,51.3,27.2,100,0.1,1014.0,98,19.8,10.6
2026-02-13 07:00:00,2026-02-13 00:00:00+00:00,Cau Giay,VN,Asia/Bangkok,148,689.0,31.2,28.0,59.1,57.3,29.8,100,0.0,1014.7,98,19.9,9.7
2026-02-13 08:00:00,2026-02-13 01:00:00+00:00,Cau Giay,VN,Asia/Bangkok,149,634.0,27.8,39.0,54.5,52.0,28.7,100,0.0,1015.4,97,20.2,10.5
2026-02-13 09:00:00,2026-02-13 02:00:00+00:00,Cau Giay,VN,Asia/Bangkok,149,531.0,23.0,54.0,39.8,37.0,27.1,100,0.0,1016.1,94,20.9,12.3
2026-02-13 10:00:00,2026-02-13 03:00:00+00:00,Cau Giay,VN,Asia/Bangkok,148,445.0,18.9,67.0,36.3,33.6,25.4,100,0.1,1016.6,84,22.5,11.8
2026-02-13 11:00:00,2026-02-13 04:00:00+00:00,Cau Giay,VN,Asia/Bangkok,146,401.0,16.0,77.0,33.6,31.1,23.5,100,0.1,1015.6,74,24.0,11.0
2026-02-13 12:00:00,2026-02-13 05:00:00+00:00,Cau Giay,VN,Asia/Bangkok,144,375.0,13.8,86.0,32.1,29.7,21.6,98,0.0,1014.1,70,24.9,11.8
2026-02-13 13:00:00,2026-02-13 06:00:00+00:00,Cau Giay,VN,Asia/Bangkok,142,362.0,12.5,93.0,31.9,29.7,20.5,100,0.0,1013.5,71,24.5,12.4
2026-02-13 14:00:00,2026-02-13 07:00:00+00:00,Cau Giay,VN,Asia/Bangkok,140,361.0,11.9,98.0,32.6,30.5,20.5,100,0.0,1012.6,70,24.6,11.4
2026-02-13 15:00:00,2026-02-13 08:00:00+00:00,Cau Giay,VN,Asia/Bangkok,138,373.0,12.3,100.0,32.9,31.0,21.4,100,0.0,1011.8,70,24.8,11.0
2026-02-13 16:00:00,2026-02-13 09:00:00+00:00,Cau Giay,VN,Asia/Bangkok,137,402.0,14.5,98.0,32.7,31.0,23.0,100,0.0,1011.5,71,24.5,10.7
2026-02-13 17:00:00,2026-02-13 10:00:00+00:00,Cau Giay,VN,Asia/Bangkok,135,464.0,20.3,87.0,34.2,32.7,26.1,76,0.0,1011.4,72,24.1,10.2
2026-02-13 18:00:00,2026-02-13 11:00:00+00:00,Cau Giay,VN,Asia/Bangkok,132,544.0,27.9,72.0,36.8,35.5,29.9,3,0.0,1012.0,74,23.1,12.3
2026-02-13 19:00:00,2026-02-13 12:00:00+00:00,Cau Giay,VN,Asia/Bangkok,128,593.0,35.7,60.0,39.7,38.4,33.6,7,0.0,1012.3,79,22.4,14.1
2026-02-13 20:00:00,2026-02-13 13:00:00+00:00,Cau Giay,VN,Asia/Bangkok,125,585.0,34.2,58.0,33.6,32.5,33.9,5,0.0,1013.5,80,21.8,13.4
2026-02-13 21:00:00,2026-02-13 14:00:00+00:00,Cau Giay,VN,Asia/Bangkok,121,547.0,32.1,56.0,28.6,27.0,34.2,2,0.0,1014.3,86,21.1,13.4
2026-02-13 22:00:00,2026-02-13 15:00:00+00:00,Cau Giay,VN,Asia/Bangkok,117,516.0,30.5,53.0,28.3,25.9,33.9,34,0.0,1014.8,93,20.6,12.8
2026-02-13 23:00:00,2026-02-13 16:00:00+00:00,Cau Giay,VN,Asia/Bangkok,113,510.0,30.0,49.0,30.7,27.9,32.6,27,0.0,1014.9,95,20.4,12.0
2026-02-14 00:00:00,2026-02-13 17:00:00+00:00,Cau Giay,VN,Asia/Bangkok,109,511.0,29.9,44.0,35.6,32.9,30.7,33,0.0,1014.9,95,20.2,9.8
2026-02-14 01:00:00,2026-02-13 18:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,505.0,29.7,40.0,40.5,37.7,29.0,55,0.0,1014.6,96,20.9,10.7
2026-02-14 02:00:00,2026-02-13 19:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,473.0,28.8,36.0,46.3,44.4,27.7,77,0.0,1014.0,97,20.6,9.5
2026-02-14 03:00:00,2026-02-13 20:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,434.0,27.7,32.0,50.5,48.4,26.7,100,0.0,1013.5,98,20.5,8.9
2026-02-14 04:00:00,2026-02-13 21:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,435.0,27.3,29.0,54.4,52.4,26.4,100,0.0,1013.5,98,20.4,9.2
2026-02-14 05:00:00,2026-02-13 22:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,525.0,28.5,24.0,57.5,55.8,27.5,100,0.0,1013.4,98,20.2,8.9
2026-02-14 06:00:00,2026-02-13 23:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,654.0,30.3,20.0,58.2,56.7,29.4,100,0.0,1014.1,98,20.1,8.8
2026-02-14 07:00:00,2026-02-14 00:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,717.0,31.8,18.0,61.7,60.3,32.2,100,0.0,1015.1,97,20.0,9.3
2026-02-14 08:00:00,2026-02-14 01:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,646.0,27.2,33.0,48.3,46.1,31.1,100,0.1,1015.5,93,20.5,10.3
2026-02-14 09:00:00,2026-02-14 02:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,508.0,20.7,54.0,38.6,36.6,29.5,55,0.1,1016.0,85,21.7,10.9
2026-02-14 10:00:00,2026-02-14 03:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,401.0,15.5,72.0,32.1,30.2,27.8,60,0.0,1015.7,74,23.6,10.4
2026-02-14 11:00:00,2026-02-14 04:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,364.0,12.7,85.0,30.6,28.6,25.7,99,0.0,1015.1,67,24.8,10.4
2026-02-14 12:00:00,2026-02-14 05:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,359.0,11.2,96.0,30.2,28.2,23.5,100,0.0,1013.8,67,24.9,9.4
2026-02-14 13:00:00,2026-02-14 06:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,367.0,10.4,104.0,30.2,28.3,21.9,100,0.0,1013.1,66,25.0,10.3
2026-02-14 14:00:00,2026-02-14 07:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,384.0,9.6,110.0,29.2,27.5,20.9,100,0.0,1012.0,64,25.5,10.7
2026-02-14 15:00:00,2026-02-14 08:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,415.0,9.5,112.0,29.2,27.6,20.6,100,0.0,1010.9,64,25.6,9.8
2026-02-14 16:00:00,2026-02-14 09:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,452.0,11.9,109.0,29.6,28.2,21.8,99,0.0,1010.6,65,25.6,10.5
2026-02-14 17:00:00,2026-02-14 10:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,502.0,19.4,96.0,31.7,30.4,25.9,56,0.0,1010.7,68,25.4,8.2
2026-02-14 18:00:00,2026-02-14 11:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,557.0,29.4,76.0,38.6,37.6,31.5,24,0.0,1011.2,73,23.7,10.7
2026-02-14 19:00:00,2026-02-14 12:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,593.0,37.4,60.0,46.1,45.1,35.8,6,0.0,1012.2,79,22.5,15.5
2026-02-14 20:00:00,2026-02-14 13:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,594.0,35.9,56.0,39.3,38.5,35.5,2,0.0,1012.9,83,21.6,13.9
2026-02-14 21:00:00,2026-02-14 14:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,575.0,33.7,52.0,33.2,32.2,35.0,7,0.0,1013.3,87,20.9,12.7
2026-02-14 22:00:00,2026-02-14 15:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,551.0,31.3,48.0,31.7,30.6,33.9,5,0.0,1013.6,92,20.4,12.6
2026-02-14 23:00:00,2026-02-14 16:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,526.0,28.7,47.0,32.4,31.2,31.6,26,0.0,1013.6,95,20.0,12.7
2026-02-15 00:00:00,2026-02-14 17:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,495.0,25.8,47.0,35.2,33.9,28.7,100,0.0,1013.5,97,19.9,11.4
2026-02-15 01:00:00,2026-02-14 18:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,465.0,23.4,47.0,39.9,38.4,26.2,100,0.0,1013.3,98,20.5,10.6
2026-02-15 02:00:00,2026-02-14 19:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,426.0,21.2,47.0,42.3,40.5,24.3,51,0.0,1012.7,95,21.0,11.7
2026-02-15 03:00:00,2026-02-14 20:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,386.0,19.3,47.0,44.5,42.7,22.8,100,0.0,1012.2,94,20.8,10.5
2026-02-15 04:00:00,2026-02-14 21:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,377.0,19.1,46.0,45.3,43.4,22.8,100,0.0,1012.0,95,20.6,10.3
2026-02-15 05:00:00,2026-02-14 22:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,433.0,22.2,40.0,48.2,46.4,25.5,100,0.0,1012.1,95,20.6,10.6
2026-02-15 06:00:00,2026-02-14 23:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,519.0,26.8,33.0,50.9,49.1,29.6,100,0.0,1012.6,95,20.5,10.9
2026-02-15 07:00:00,2026-02-15 00:00:00+00:00,Cau Giay,VN,Asia/Bangkok,103,560.0,31.0,30.0,56.9,55.1,32.3,100,0.0,1013.3,95,20.5,10.0
2026-02-15 08:00:00,2026-02-15 01:00:00+00:00,Cau Giay,VN,Asia/Bangkok,103,507.0,27.1,40.0,47.1,44.8,30.1,100,0.0,1014.1,92,20.8,11.3
2026-02-15 09:00:00,2026-02-15 02:00:00+00:00,Cau Giay,VN,Asia/Bangkok,102,409.0,21.5,55.0,42.1,39.9,27.0,41,0.0,1014.7,83,22.2,13.3
2026-02-15 10:00:00,2026-02-15 03:00:00+00:00,Cau Giay,VN,Asia/Bangkok,103,334.0,16.6,70.0,37.0,35.2,24.3,49,0.0,1014.8,75,23.7,12.8
2026-02-15 11:00:00,2026-02-15 04:00:00+00:00,Cau Giay,VN,Asia/Bangkok,103,310.0,12.9,86.0,36.2,34.6,22.0,54,0.0,1014.3,66,25.2,13.1
2026-02-15 12:00:00,2026-02-15 05:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,308.0,9.8,103.0,35.0,33.6,20.0,33,0.0,1012.7,60,26.6,12.2
2026-02-15 13:00:00,2026-02-15 06:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,313.0,7.9,117.0,34.5,33.2,19.3,2,0.0,1011.6,55,27.5,10.7
2026-02-15 14:00:00,2026-02-15 07:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,317.0,7.0,128.0,34.8,33.6,20.5,12,0.0,1010.5,55,28.2,10.4
2026-02-15 15:00:00,2026-02-15 08:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,328.0,7.1,135.0,34.8,33.8,22.9,15,0.0,1009.5,57,28.0,13.0
2026-02-15 16:00:00,2026-02-15 09:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,351.0,9.2,133.0,33.1,32.0,25.5,13,0.0,1009.5,60,27.1,15.6
2026-02-15 17:00:00,2026-02-15 10:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,398.0,14.7,116.0,30.9,30.0,28.2,5,0.0,1009.6,66,25.5,15.7
2026-02-15 18:00:00,2026-02-15 11:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,459.0,22.1,90.0,30.4,29.6,31.2,2,0.0,1010.2,72,23.5,15.7
2026-02-15 19:00:00,2026-02-15 12:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,504.0,28.2,73.0,30.2,29.0,33.9,9,0.0,1011.0,79,22.9,15.2
2026-02-15 20:00:00,2026-02-15 13:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,521.0,28.8,65.0,26.1,24.6,33.8,2,0.0,1011.8,82,22.2,13.9
2026-02-15 21:00:00,2026-02-15 14:00:00+00:00,Cau Giay,VN,Asia/Bangkok,103,523.0,29.5,54.0,27.0,24.8,33.5,11,0.0,1012.4,87,21.5,11.6
2026-02-15 22:00:00,2026-02-15 15:00:00+00:00,Cau Giay,VN,Asia/Bangkok,102,524.0,30.3,44.0,30.0,27.4,33.1,26,0.0,1012.7,91,21.1,11.1
2026-02-15 23:00:00,2026-02-15 16:00:00+00:00,Cau Giay,VN,Asia/Bangkok,102,531.0,31.4,37.0,34.5,31.9,32.3,100,0.0,1012.6,94,20.8,9.8
2026-02-16 00:00:00,2026-02-15 17:00:00+00:00,Cau Giay,VN,Asia/Bangkok,102,537.0,32.4,32.0,39.2,36.7,31.4,100,0.0,1012.3,95,20.8,9.9
2026-02-16 01:00:00,2026-02-15 18:00:00+00:00,Cau Giay,VN,Asia/Bangkok,102,535.0,32.1,30.0,45.3,43.4,30.3,100,0.0,1012.3,97,20.9,10.8
2026-02-16 02:00:00,2026-02-15 19:00:00+00:00,Cau Giay,VN,Asia/Bangkok,102,506.0,28.9,33.0,49.8,47.4,28.7,100,0.0,1012.0,95,21.0,10.7
2026-02-16 03:00:00,2026-02-15 20:00:00+00:00,Cau Giay,VN,Asia/Bangkok,103,470.0,24.4,39.0,51.1,48.8,27.0,100,0.0,1011.8,94,21.0,9.3
2026-02-16 04:00:00,2026-02-15 21:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,478.0,21.6,42.0,50.8,48.4,26.6,100,0.0,1011.9,94,21.0,7.8
2026-02-16 05:00:00,2026-02-15 22:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,590.0,22.5,40.0,50.3,47.8,28.5,100,0.0,1012.2,93,21.1,6.3
2026-02-16 06:00:00,2026-02-15 23:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,746.0,25.2,36.0,51.2,48.9,31.5,100,0.0,1012.7,94,21.0,4.8
2026-02-16 07:00:00,2026-02-16 00:00:00+00:00,Cau Giay,VN,Asia/Bangkok,104,814.0,30.0,27.0,59.1,56.6,39.1,100,0.0,1013.8,95,21.0,6.4
2026-02-16 08:00:00,2026-02-16 01:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,708.0,27.6,33.0,54.7,52.2,38.1,48,0.1,1014.4,90,21.5,8.1
2026-02-16 09:00:00,2026-02-16 02:00:00+00:00,Cau Giay,VN,Asia/Bangkok,105,515.0,24.2,42.0,50.4,48.0,36.6,19,0.0,1015.1,83,22.6,9.5
2026-02-16 10:00:00,2026-02-16 03:00:00+00:00,Cau Giay,VN,Asia/Bangkok,106,365.0,21.0,52.0,41.3,39.2,34.8,21,0.0,1015.1,75,24.1,9.7
2026-02-16 11:00:00,2026-02-16 04:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,312.0,18.3,63.0,39.5,37.6,32.4,31,0.0,1014.6,68,25.1,9.2
2026-02-16 12:00:00,2026-02-16 05:00:00+00:00,Cau Giay,VN,Asia/Bangkok,107,302.0,15.8,76.0,41.2,39.5,29.6,77,0.0,1013.5,63,26.2,9.2
2026-02-16 13:00:00,2026-02-16 06:00:00+00:00,Cau Giay,VN,Asia/Bangkok,108,308.0,14.0,87.0,42.1,40.5,27.5,94,0.0,1012.2,60,26.5,8.5
2026-02-16 14:00:00,2026-02-16 07:00:00+00:00,Cau Giay,VN,Asia/Bangkok,108,323.0,11.8,100.0,44.0,42.5,25.7,94,0.0,1011.1,57,27.3,6.5
2026-02-16 15:00:00,2026-02-16 08:00:00+00:00,Cau Giay,VN,Asia/Bangkok,109,353.0,10.2,111.0,45.2,43.8,24.6,99,0.0,1010.5,56,27.9,6.8
2026-02-16 16:00:00,2026-02-16 09:00:00+00:00,Cau Giay,VN,Asia/Bangkok,110,393.0,12.7,114.0,46.1,44.7,25.8,55,0.0,1010.2,56,27.9,8.7
2026-02-16 17:00:00,2026-02-16 10:00:00+00:00,Cau Giay,VN,Asia/Bangkok,112,449.0,23.4,102.0,46.7,45.5,31.5,45,0.0,1010.3,62,26.9,7.0
2026-02-16 18:00:00,2026-02-16 11:00:00+00:00,Cau Giay,VN,Asia/Bangkok,113,515.0,38.1,80.0,54.6,53.4,39.6,20,0.0,1010.6,69,25.0,9.8
2026-02-16 19:00:00,2026-02-16 12:00:00+00:00,Cau Giay,VN,Asia/Bangkok,116,563.0,51.2,56.0,72.9,71.7,43.2,56,0.0,1011.0,73,23.9,14.6
2026-02-16 20:00:00,2026-02-16 13:00:00+00:00,Cau Giay,VN,Asia/Bangkok,120,578.0,48.6,52.0,66.4,65.4,43.4,5,0.0,1012.2,77,23.0,13.8
2026-02-16 21:00:00,2026-02-16 14:00:00+00:00,Cau Giay,VN,Asia/Bangkok,124,576.0,45.1,45.0,53.2,52.3,43.5,3,0.0,1012.7,83,22.0,11.8
2026-02-16 22:00:00,2026-02-16 15:00:00+00:00,Cau Giay,VN,Asia/Bangkok,127,570.0,42.8,39.0,43.8,42.5,42.9,2,0.0,1013.0,89,21.3,11.0
2026-02-16 23:00:00,2026-02-16 16:00:00+00:00,Cau Giay,VN,Asia/Bangkok,129,568.0,43.2,32.0,40.7,39.1,41.1,1,0.0,1013.3,93,20.7,9.9
2026-02-17 00:00:00,2026-02-16 17:00:00+00:00,Cau Giay,VN,Asia/Bangkok,130,563.0,44.9,25.0,40.7,38.1,38.6,2,0.0,1013.6,96,20.2,8.8
2026-02-17 01:00:00,2026-02-16 18:00:00+00:00,Cau Giay,VN,Asia/Bangkok,130,551.0,45.6,20.0,41.2,38.5,36.0,94,0.0,1013.4,98,20.8,8.4
2026-02-17 02:00:00,2026-02-16 19:00:00+00:00,Cau Giay,VN,Asia/Bangkok,129,520.0,44.4,18.0,42.4,39.7,33.1,100,0.0,1013.0,98,21.0,8.3
2026-02-17 03:00:00,2026-02-16 20:00:00+00:00,Cau Giay,VN,Asia/Bangkok,128,483.0,42.3,17.0,44.7,42.1,30.1,100,0.0,1013.0,97,21.2,8.7
2026-02-17 04:00:00,2026-02-16 21:00:00+00:00,Cau Giay,VN,Asia/Bangkok,128,475.0,39.9,18.0,50.6,48.9,28.4,85,0.0,1013.3,95,21.4,8.7
2026-02-17 05:00:00,2026-02-16 22:00:00+00:00,Cau Giay,VN,Asia/Bangkok,128,528.0,37.4,21.0,56.6,55.3,29.4,88,0.0,1013.5,95,21.1,7.6
2026-02-17 06:00:00,2026-02-16 23:00:00+00:00,Cau Giay,VN,Asia/Bangkok,129,611.0,34.5,25.0,56.7,55.3,31.8,100,0.0,1014.5,96,21.0,6.9
2026-02-17 07:00:00,2026-02-17 00:00:00+00:00,Cau Giay,VN,Asia/Bangkok,129,667.0,33.7,22.0,59.8,58.7,32.1,100,0.0,1015.6,94,21.0,7.4
2026-02-17 08:00:00,2026-02-17 01:00:00+00:00,Cau Giay,VN,Asia/Bangkok,129,671.0,30.9,25.0,46.4,45.2,32.2,100,0.0,1016.4,90,22.4,5.1
2026-02-17 09:00:00,2026-02-17 02:00:00+00:00,Cau Giay,VN,Asia/Bangkok,129,647.0,26.9,30.0,39.0,38.2,32.2,100,0.1,1017.5,84,23.0,6.3
2026-02-17 10:00:00,2026-02-17 03:00:00+00:00,Cau Giay,VN,Asia/Bangkok,128,619.0,23.2,36.0,36.2,35.7,32.1,84,0.1,1018.0,82,23.3,10.5
2026-02-17 11:00:00,2026-02-17 04:00:00+00:00,Cau Giay,VN,Asia/Bangkok,127,586.0,19.9,44.0,31.0,30.7,31.5,38,0.2,1017.7,81,23.9,11.8
2026-02-17 12:00:00,2026-02-17 05:00:00+00:00,Cau Giay,VN,Asia/Bangkok,127,548.0,17.0,53.0,28.9,28.6,30.7,95,0.2,1016.7,77,24.6,11.4
2026-02-17 13:00:00,2026-02-17 06:00:00+00:00,Cau Giay,VN,Asia/Bangkok,125,524.0,15.2,60.0,29.8,29.6,30.1,91,0.3,1015.7,72,25.0,11.8
